product_id,total_sales,product_weight_g,segment_turnover
3308e7337d30a51ac18fa4e9e72b310c,111.96,350.0,Medium
330a8a8d810e84c45bf6fece44e082c8,175.91,800.0,High
330cef1e4abdc583a07dc02a38dcffa7,169.0,6750.0,High
33102eb20d41ceb406b2083a3fde8d29,249.9,1550.0,High
3311083d8969d344413da8ed6f8e0195,299.0,29500.0,High
3319ec949aa117693a4d6fd941858af9,579.9499999999999,1200.0,Top Turnover
331a9e69c95aad991177b0f1ef85a261,1069.0,800.0,Top Turnover
331aad9546c608b3e97cee9f95c3b027,20.3,200.0,Low
331b7c485fafc244f0b033bba8ac5578,105.0,12050.0,Medium
331e79a28ee5afbb321a3146653085f2,486.97,10725.0,Top Turnover
331f7c3a5502a8007a966f70e151e89d,28.99,100.0,Low
33202a8e7a645388c41ed714203d7131,2548.3,3350.0,Top Turnover
33210191b5878f3ffcb98ee93963da63,239.8,700.0,High
3321ad579f19476d0d668f726f8dffec,1639.3,2650.0,Top Turnover
3324465da0373199261538db9d035411,54.28,1250.0,Low
3324aa942290884678b0b2af79d3250a,68.9,1300.0,Medium
332795c0c3303ebda469c7945fe1a1a7,89.88,600.0,Medium
3327aad61d86158ed8bfd97388e37376,47.25,775.0,Low
332842d24e84234cd91299a225de76ab,5586.0,1750.0,Top Turnover
3329c7aae267c404ab16dde58f37213b,242.0,600.0,High
332ada06f1c62d8a675e44330d53f785,29.99,500.0,Low
332b3e10a1e54aa72c52f41221eb53ab,89.9,1800.0,Medium
332f784cac57e18f1194e8156ad5bd9d,214.5,2550.0,High
332f9726c0192e9edf59cb7b1fae49df,89.9,1400.0,Medium
33334a894aca4ac5b4b0832506727673,59.9,1200.0,Low
3335339c7311da7d9efe5f8efb6fb00a,49.99,1500.0,Low
333789d98505fa09e6e270b62360996e,279.96,550.0,High
333f07710e0ba89e037d164c13726e6a,299.99,1600.0,High
333f47c19a1c3870d1ce94cfc51a4f5e,319.9,300.0,High
333f69c22d63fc171fccf98d48ee742b,238.0,667.0,High
33403c26bd55e7f57cb5fe7ecca9de83,139.9,1843.0,High
33430c5c1027d812b5c62f778e5ee7f7,32.49,200.0,Low
334479e94cba98064050db1c9636e244,59.9,220.0,Low
33447fafc9ed945e91d70e8cb12d63d7,39.9,100.0,Low
3344f3ccc35b04b81d8cc2aefabcbcdd,999.98,7700.0,Top Turnover
3347f12bccb00487d0d9aec54dc1037d,932.0,6450.0,Top Turnover
3348355c60a53ca51a5bb5a4b63e77a6,35.15,750.0,Low
33489f0140308d65c48a7659b05bdba1,48.300000000000004,500.0,Low
334995514673fb6bae67885458b52984,237.20000000000002,250.0,High
334f9a7bc70ecefea3a1fc7dd1c7ec76,53.0,700.0,Low
33506b5bbfffb69d787a9ecaa1222a5a,222.98,1700.0,High
3350d0f553c213f918a89ce65d269417,85.98,850.0,Medium
3354a4e684f5e7199f9407db70ccd92b,6509.28,1200.0,Top Turnover
3356d43bd57f974c4ae7fc5f9c4e589a,99.9,1300.0,Medium
335869ee35680c410f30db87ecdc83a3,238.0,291.0,High
335c0606c1cc3329cba35360588ca73c,120.0,950.0,Medium
335cea5bb277be8db0461ab24dea8268,29.99,100.0,Low
335edc5cba9d15209ff0a3bca20d1ab4,17.89,100.0,Low
336090aa9bdfdc02b01b154b2d0abda2,59.99,600.0,Medium
3360da0bdc5e96e78beaade20beeefa4,119.94,100.0,Medium
3362ea39c2b9a88dc82f2cd6f6838bcc,156.0,200.0,High
3362ef5324870dec8f228bc39f93245b,66.0,1100.0,Medium
33662f973425641efed81abbcbe11fb6,89.9,5200.0,Medium
3366363f84c6f967f12d15a59b1e7839,8.9,200.0,Low
336b5407e252cac6f4e4270979cec8ad,29.9,900.0,Low
336b68746bbdc7ef1b4e7115eaad1668,169.9,1250.0,High
336cfb12a5468070795ae4c964f4ce47,758.7,1000.0,Top Turnover
336e637e82a66d9deda8616fa1e2291e,23.99,550.0,Low
33716d3b89a37449be72f5e5180caa00,16.99,250.0,Low
33731b575da5eeaa98cd7c30b2c5c2e0,209.70000000000002,700.0,High
33734acdf5673ba08a01d187f6f4a087,36.75,500.0,Low
3374f1e0e721154f553fa0b0994ff405,15.9,250.0,Low
3377b442347c19fe5f5d740892c180e6,379.5,900.0,Top Turnover
3379df99dfd26b916bb666847bedab3e,249.0,3250.0,High
337a76815f8f765a51535e787101c8fa,449.70000000000005,1956.0,Top Turnover
337be49673e511e2bd38d390cf57d7c4,719.7,400.0,Top Turnover
337c81a0f9e751b6cbdf56680a33c365,78.99,163.0,Medium
337f10f83d8ba37edab89b7a0e9f32b0,59.699999999999996,150.0,Low
3385a47f5a1309eb44c03904a027faf2,439.98,2800.0,Top Turnover
3386491e65bf02586461d30dc3fe53f1,27.99,350.0,Low
33865d9f10d44d7942569ea1df2feef6,268.0,850.0,High
338925450cde31710e3fd65b8bac0b1f,3740.0,29050.0,Top Turnover
338a394da06eb5deff048f151d13151e,26.0,100.0,Low
338aa2ba639b0be9950da484aac036c4,46.9,75.0,Low
338bf1554cc911be551275c6c6c396c7,161.57,1400.0,High
33900d427fa4bd3f509cdacda72e84a3,396.0,2450.0,Top Turnover
33924b6ae648c8e31d519ffba03f161a,69.9,5100.0,Medium
3394bd1ad2fa9278c9da6724fbe73c60,39.9,650.0,Low
3395972e03af62d7cb9bdb8a601383d8,81.0,1000.0,Medium
339a989bacc8557091e137fd3ee46831,179.9,10850.0,High
339c5b81bf45deff28dabce4b8f05517,78.25,1050.0,Medium
339dea747edd309d3de1cc833cd28137,449.70000000000005,1000.0,Top Turnover
339dfa68c25548e53903cd44e090f28f,58.0,150.0,Low
339f2b13a46e42dd78e479acfdd5f387,20.0,426.0,Low
33a07ea8a7b3dbab277c180e9f1233ea,148.0,2000.0,High
33a11954c13e439a0a632a2cb996b534,19.9,250.0,Low
33a556a744bc9ea4e216c3990d352d03,167.94,350.0,High
33a85d94302e1c6fd9890d9501cf05cb,199.2,850.0,High
33a8f9ff2a9a41c0c49a24d12e106151,185.39999999999998,350.0,High
33ab88b1e48538d846cd26ea55d34108,107.94,200.0,Medium
33abaf0c29c14849fa5163226ef1560e,32.9,100.0,Low
33ac1956f1f647da03cb796870feddfe,215.0,4650.0,High
33ac889bc3af4ddede9c14fc789a3743,298.0,1700.0,High
33b0f8037510c23d243bb510d7d6e07d,69.9,1200.0,Medium
33b22110fa818ff5f0c387a79f19b612,239.60000000000002,300.0,High
33b67c1594a903b27b5163c0efb15a5d,69.9,200.0,Medium
33b9801fec06f14bb7d33af01769bb3f,186.4,700.0,High
33ba4b29d820b397054cc97e892ab1bc,643.88,300.0,Top Turnover
33bb7da523efcdef6cd2996cbf72d081,296.0,1150.0,High
33bd1a075f35400643129b5f3d936845,630.0,1900.0,Top Turnover
33bd5538a16d23f0a39da1c9bfd20980,177.9,2200.0,High
33bdebc0eb4a1862d1c9a9c4dc9d3010,440.0,1600.0,Top Turnover
33bfc11487d18d2405f84661bc164f0f,209.60000000000002,545.0,High
33c18a3e86c00fca807265cf34354996,79.6,200.0,Medium
33c4b54c2a3e60ac5beb217d833d9f52,540.5,1650.0,Top Turnover
33c599c2bf23093baae8f760a49a58a1,498.0,3500.0,Top Turnover
33c74cb7d421dc91de9cf6422f37baee,105.0,225.0,Medium
33c818b0b45badf24c437fdf7982f58c,87.0,278.0,Medium
33c93d38230e17498ab3fcfdbeb98b34,79.9,750.0,Medium
33c98bd750b001296730e4eebb44b579,79.9,200.0,Medium
33c99a74eb3e4e67bb70dca408c352d2,155.0,4850.0,High
33ca6f53f303d370a64975dc0e2c86e9,224.89,2925.0,High
33caaf7b2444ac27388cc2908a0413b4,105.8,1197.0,Medium
33cd5581eb3d0497d9af68a34603ec7e,148.85,400.0,High
33cf505f7d94c2283766b8b1b13ef3cd,81.99,900.0,Medium
33cf86a6c8f1d52076064029d5281cae,163.09,100.0,High
33d26f298db59a201858e0248d9cee6c,299.98,600.0,High
33d572fab2a1a7c217d8831ade7d9357,899.0,25950.0,Top Turnover
33dc3dc62db9a9f1b48cc4c3809fadb2,384.6,293.0,Top Turnover
33e04be09d16fef5a9044ee42eb2f45a,119.99,529.0,Medium
33e0cfd1cd80a0491da068d7a7f93ff8,169.9,2400.0,High
33e503f68fb60fe165ed992965f2c737,240.0,5550.0,High
33e535ce5a73b54b75937cd85478b9ae,95.0,200.0,Medium
33e77eecc23c25a65d10f627e5053617,856.6800000000001,7400.0,Top Turnover
33e79119cfaa0e1f7122bf00b10426bc,19.9,150.0,Low
33ec1056063990a554e2e2cd85219de5,177.3,400.0,High
33edceeb3ecaca6ed4cdaf8085a21b3d,329.0,9500.0,High
33f00e46ac331db0df0c5e84b67dc1e0,6.9,50.0,Low
33f17ed3c6906f7a7ae17a0843536db4,335.88,300.0,Top Turnover
33f38661c7e75dfddb833dc4cd2f1c27,157.4,1450.0,High
33f41a54822aa8a1ecd90ee3e986a4ce,175.0,2600.0,High
33f6041c8435ede933165b29f240531c,66.0,1000.0,Medium
33f789f4b4fa74053af0199658b78853,210.0,480.0,High
33fac76e7f17367dedaef7954bbb33b4,1733.0,550.0,Top Turnover
33fb5f691f9219b5d60d856191aea6a4,399.99,3600.0,Top Turnover
33fca9d59532dd4c191217a979346ab9,4018.29,431.0,Top Turnover
33fd25c03ded294654c7d7ed6677c475,166.9,4213.0,High
340ba571a6250a5346180e4fc4f1c7e6,222.98,1650.0,High
340e3e28357bb29f7612c86c13d9729a,349.93,200.0,Top Turnover
340f33bdf4103eba89df5d5153beff7e,119.99,900.0,Medium
3410cbd7df2130ec3cb9300ef0fe3df1,543.0,675.0,Top Turnover
341141693c1995e911d0a5843f7c289b,328.5,458.0,High
3411fcf3ea2ecbf29a0b5ccb867c44ce,139.9,1008.0,High
34133989d0439e38e03a4a772583d206,93.9,300.0,Medium
341510944cbf67a53d3ab835498921c1,222.0,1500.0,High
34157b9ee376927e58c66e9a69cc8704,149.97,850.0,High
341624e20527d473745831850a7263ea,257.8,900.0,High
341687b53eae81d74a13127e8e23bd0a,239.8,4400.0,High
34194988e78bc60417003c8a235b8083,585.0,150.0,Top Turnover
341c7cf0d9806592075c3090658f5c81,19.99,600.0,Low
341d85d688ecc3353cf2a968e7ad0dbf,2258.2000000000003,350.0,Top Turnover
34239894e175b17d8c84edc6c73b4dad,192.39999999999998,400.0,High
3425c37e6772b3913480d0333e0beebf,79.9,100.0,Medium
3425f911c976bb4f499d02aac8cf4a96,132.2,7000.0,Medium
34282a40b7d2b7aae8762762cb6ebcad,139.9,4350.0,High
342936541051cf54fbe4879bd6e84985,45.9,434.0,Low
3429d7e4892a2df967fae671f4c98deb,5557.05,5700.0,Top Turnover
342d75eedb9ec1ecb6d959f76f8f457a,693.0,16100.0,Top Turnover
342ea5301fb0561caa90fb8e64767deb,9.0,100.0,Low
343822490e45c4d1d286b343ce41e634,82.99,950.0,Medium
3438c2b09f5a1bb1ed623d3fecafe3b9,320.0,500.0,High
3439529926df110506c6752e8f16d358,540.28,1190.0,Top Turnover
34399bd4587bcbde51fe12d9a872b49a,627.8,4075.0,Top Turnover
343c15a347e523f2b6cf38a5db81e179,899.99,30000.0,Top Turnover
343ebd86f51d5d5dc72592030d0ef74e,32.0,1600.0,Low
343f9a709f19a5f4af650ac0b0ca7f74,185.96,450.0,High
3445f53a6bf62fbee7c9ead1e311d621,99.0,5050.0,Medium
34476af6d3d70a896db8dc512f43d627,59.9,450.0,Low
344cf40b4cf885e32de129b0917e4a33,378.0,750.0,Top Turnover
344e500a6d4d2085337b9e81c0b9c9de,235.0,200.0,High
344f1e18ffb703f6f105b705fc63a2d9,145.99,2500.0,High
34502b3a0c6af7c9b8bce8a8af0aa048,99.9,1500.0,Medium
34514da5b2b0b97f385623f08b4e630f,41.99,800.0,Low
3454a52c75a86e23aa6c2c2bfc330dc6,15.9,200.0,Low
3458b4c1fcbe46e2eedb48e00960a60e,797.8,1700.0,Top Turnover
345ebf31824c3871cbb94c377190d6f9,559.0,140.0,Top Turnover
345f6c48d7dd28adc3242eafba3592ce,31.9,825.0,Low
34604421b410aa74270f4309503a4338,129.9,1350.0,Medium
34607082301052079a3bffcd12c5ecfb,450.0,3150.0,Top Turnover
3462cfbd316346049256b3b3242f8dfa,169.9,600.0,High
346347724291a3ffbb5f5778e31a9fca,79.9,150.0,Medium
3465048c898b00affaf9ec533dc95351,49.9,1200.0,Low
3467600ef392560b5ff4e484d3a5ed20,79.8,400.0,Medium
3468c85c5c4de55707fd08e4f5b665dd,51.98,350.0,Low
3468ce5f37112c609796bcb9ca2c67fb,6.9,50.0,Low
346a9c7bdc6236d95d5efa3ddf0866ef,270.0,4000.0,High
346b164b843475e78b18db900c65231c,319.9,800.0,High
346f14f015ffbd66998f635bc9bea835,8.97,200.0,Low
3470ec574925a96bb8480140fddb1050,21.9,300.0,Low
3471ed8114d798dfbb0ed5f85349f695,419.98,5100.0,Top Turnover
347218313fef22ddc3bde07fd578b804,47.0,650.0,Low
3472b106bf41b1e7223330cdfb8a3673,53.699999999999996,250.0,Low
34742604f6cd1e891726b849b6890f81,4295.0,12000.0,Top Turnover
347492a8e06a539c0861eea7e527fdaf,482.0,550.0,Top Turnover
3477030902c7c383db840003051d8115,109.9,20700.0,Medium
34774dbfa36fdfe7225c6c68293b694c,129.0,13150.0,Medium
3478e86e13980bc0cf09919ae35561f3,1018.0,7600.0,Top Turnover
347a1dbb9334cebdd3f2c43bc1b34455,114.0,1800.0,Medium
347b87eae9fc537319fceb5bf22d22fe,54.49,150.0,Low
347ba21666e27d60475549270486d936,69.43,500.0,Medium
348209d205939d7ee8112be3ef9a2002,125.0,4970.0,Medium
3483c2810a114916eb57990fabb91d59,35.96,450.0,Low
348407526b313324614286eabdc21bb6,89.9,250.0,Medium
34860130f02b097552587ed3af6fe8e9,599.9,700.0,Top Turnover
3487b8d662448326a09da14416640170,149.5,400.0,High
3488d2ce36e718097c1509444289ef7f,985.59,514.0,Top Turnover
3489d3fae282f7944399bc697554a1e5,59.58,450.0,Low
348b10ae8463b0ee175ad03103e59f83,539.97,1000.0,Top Turnover
348b4fff3d6dcaa25f6f61805ced2da9,73.0,500.0,Medium
348ddc765722b7885d765f63eed52eed,115.0,2600.0,Medium
348ea09800ea8b415f488cef882bb755,131.0,750.0,Medium
348f3e919406e3bbdd723015432b3e1a,98.4,550.0,Medium
34952b816a67556375be2aac9cab263d,14.8,100.0,Low
3498d7bf6679faec5a2e7d2b2e45443a,12.9,350.0,Low
349b69653420b6014582513d4ce6c934,134.49,400.0,Medium
349ce46a0e2e20054aa9d80c48af8816,6319.75,1300.0,Top Turnover
349d0a827503fa3358eed780058ceca8,59.9,5700.0,Low
349dcde76e42ad7a08253c7e825af897,271.98,700.0,High
34a7ef14a5e7901f4a1d52e7b543c9fe,305.0,450.0,High
34aca073a68b7ae1d470940db997c295,469.6,6300.0,Top Turnover
34aca5f4e567c3b675a3e43a17e0b0e5,232.9,13450.0,High
34ae7b24b85953dee979789e3b5b11de,168.0,100.0,High
34aec6c5358dee4e71cbaefc14935c5e,72.0,150.0,Medium
34b14512f2273a75361c2809e3c3f8ac,84.9,1400.0,Medium
34b2f2ad489d0598df09cab99e17c928,49.9,7600.0,Low
34b3d6e3e824bdbecac9611588a63459,299.70000000000005,1550.0,High
34b60db9767b87c8234447cebaea994b,49.9,300.0,Low
34b61264ecf24043cc09e6f4dbf6c0f4,801.6,9133.0,Top Turnover
34b91723112fa9ebf6b4d6b4db4a6741,3406.88,2238.0,Top Turnover
34b9bda637e469b293f081fc33d7a094,99.8,1050.0,Medium
34bd280578cc88e0e8591ba38e2dd7d2,98.98,1975.0,Medium
34beebdf2b189075548689f23441ad50,1383.3,2717.0,Top Turnover
34bf36c866a9166fa14dda71be4fb95c,153.0,2750.0,High
34c00d434e284d60c72377a53b0cce67,124.9,700.0,Medium
34c58a18b4dcac5fd8d96e8e08b738ed,640.0,11083.0,Top Turnover
34c7fd3fa27cf255abc9ac1f3120e35e,60.0,700.0,Medium
34c84b2e246f5904a5b3597b00240ea2,97.8,600.0,Medium
34c8873cadb5465f46b7a20b6eb0215b,74.97,50.0,Medium
34ca28e1d0a2055f325d4275bad02073,360.8,3300.0,Top Turnover
34cca2ce290bf56db69e0f6d2104fc37,74.98,150.0,Medium
34cccfd20accc19f71b0eecf4106331b,31.5,117.0,Low
34cfd42ee58203ab02adb27ae12fc8e4,398.0,3900.0,Top Turnover
34d0ca9f9eb36d00ed5f2039c161ba8e,99.0,1350.0,Medium
34d25803f90d0109da75922858aa8aec,86.0,650.0,Medium
34d6306314a47fe15c1efdbc23302020,2208.0,107.0,Top Turnover
34d94359772f0bc123b585b23014e311,33.8,200.0,Low
34d9466efb839455c18a915fb8b92b1b,129.0,250.0,Medium
34dabb8af33b3756cf72df05fb327011,1543.7,300.0,Top Turnover
34dc9ba20762290886d4d94d07a102e3,794.0,1650.0,Top Turnover
34dcc2f0a890f961ee6252a1cd6ae3f2,1739.8,30000.0,Top Turnover
34dcd1a460194e9a114524a6ec0ad39e,82.9,350.0,Medium
34dfc6386b7550503bd2e582ef45d041,173.0,3900.0,High
34e4f6bc7f4c44bdc0581b78aba124e1,119.69999999999999,150.0,Medium
34e83bed8d615779f4ed501e7033fc60,46.89,100.0,Low
34eb0685663d60e57a9ca086c8e33423,1219.1999999999998,1850.0,Top Turnover
34eb6a7adb729aa877c2eeccf886f09f,199.8,5600.0,High
34ed9519613c77484479167190ccaf3b,54.9,100.0,Low
34f1d812e50cac90f35094208c67cc8b,288.0,19300.0,High
34f43f2313b41bbb5cd668a24d2f33e3,51.9,800.0,Low
34f7bddc98259b62a001644be7928e43,1079.9,20050.0,Top Turnover
34f99d82cfc355d08d8db780d14aa002,9399.97,25950.0,Top Turnover
34fa176b8be0f1b6cdd8730dc3ce178f,401.34,20900.0,Top Turnover
3505d914958a72baa40d2b1e0c56cd29,19.99,50.0,Low
350688d9dc1e75ff97be326363655e01,43.0,600.0,Low
35084deab9603bbb6035bb8638b1df89,93.9,1200.0,Medium
3509901ff64b893ac034805e4ebc7dd6,235.6,16950.0,High
35099f8f045d9d26eca4cd4dfedf7320,57.9,500.0,Low
350a6b20271be9e499b7e5f05396a940,41.9,555.0,Low
350d1a07ddb929118c6855106d206035,11.62,200.0,Low
3511afc30ca77506c2e4b8574517660e,22.59,200.0,Low
3512f777c335f8297b5ad43416b69cf8,52.0,350.0,Low
351358ab05b8025c4314bcf20f851701,209.0,3900.0,High
3513bbea7a2bd5526aa2be8f2f898a70,24.79,1400.0,Low
3514eab1c90b91adfa20380eb471816a,336.0,4000.0,Top Turnover
3516632e8f52b679ff83d1665ecc990e,1437.2,167.0,Top Turnover
3517fcc20a0c09017c875560c2d150f7,31.62,500.0,Low
3519403062e217f433e0bbdc52e0b19f,79.8,200.0,Medium
351cd19d35f2421c5419da9032a19856,498.0,2350.0,Top Turnover
351eb84de99fb5e43d8706bc3f41fbff,25.98,300.0,Low
3522926ae4db640da107ff9102f9c68a,39.99,400.0,Low
3522a64b7bad6fe22cc046584a9d3fb0,463.9,4383.0,Top Turnover
35255921c732e0e9319097469d856cd5,197.99,400.0,High
352710ec4fab1854c11d4044880afff3,39.8,300.0,Low
3528876f41132ca5604b505343619412,130.0,1500.0,Medium
35310457211638bcf0670da2cd8ba8be,134.7,525.0,Medium
353356a910b2a42aa75a888a5d348997,1039.0,550.0,Top Turnover
353453049f39e1273c7e57d80bd4d55b,317.98,183.0,High
35382d3a4938866b6dd534f2d6c18763,541.4,575.0,Top Turnover
353f9040451759cc7153da959db1e531,399.99,18600.0,Top Turnover
3540941843e8ab59a8a8ed75970562db,84.9,512.0,Medium
35488a446a9fe259f079ba250f4e2110,269.70000000000005,950.0,High
35488a9242f4aa7f9f5c3580f1243512,81.8,200.0,Medium
3548e75fd407073147486bbc50226ac4,99.9,1500.0,Medium
35495b55cace6656e50bdc2b82f9d4bb,2498.8900000000003,5550.0,Top Turnover
354a74f657f4d957f2a0e5b9ee1eeb7f,735.6999999999999,2950.0,Top Turnover
354b4462c54cd203759f94de3b02b4aa,159.99,2550.0,High
3552627a68384dc559f0fd4cce173269,1179.4,150.0,Top Turnover
35535e9b73528a87eb39b134a72a6544,270.0,1000.0,High
35537536ed2b4c561b4018bf3abf54e0,4970.0,2100.0,Top Turnover
3554200c1d7f3b4b39a0ae68aa1c0a54,630.36,4633.0,Top Turnover
35557c68a22ecebcf066e25ca2ddc144,270.4,300.0,High
35559c3265789453c74498644a9f8d6b,239.99,500.0,High
35582ccc8dcd2cc9841d257c0506b641,489.3,4250.0,Top Turnover
355c91ffac499557d65c0821237b6350,40.6,850.0,Low
355e78eaf102f03855b48498d1b7e996,268.0,9700.0,High
3560066ba5a5b4f87a8d5de6da565792,102.99,1100.0,Medium
3560cb23f7a6760dc967498e22caa460,149.9,2100.0,High
356260965b761056864ff939baeb4b22,124.88,9150.0,Medium
35675af4fd3065f5e56b6d609ae385f5,129.89,900.0,Medium
3569d4374a919941a50f57371b1dc93d,99.9,2700.0,Medium
356bc9278252d4fb0c566e64612fc83e,29.45,200.0,Low
356e2bc619a86d27375fc1f8e8092432,59.0,450.0,Low
3570caaeaa3f5a1ae76392bb2b4155f9,1066.0,1550.0,Top Turnover
3572a945e47ca64e7796603040878145,189.9,2000.0,High
35780c73ee3f0cda4f99733734a30cf6,58.0,2000.0,Low
357a9e8a4b691ffbb0f855b23d490c4e,384.0,390.0,Top Turnover
3581206bcfdc0f2611c3d1e8edb87719,59.78,2300.0,Low
35819a9e5342bae7ad7a0016460dee25,56.699999999999996,150.0,Low
3581c0b0a9a0bcd1a49381b65b4cd7e6,333.78,2050.0,Top Turnover
3589d24a1230be423827a1c139584dff,1390.55,22183.0,Top Turnover
358c791cbb9616153f8864c3d6eabaf4,229.99,4317.0,High
358d37dd53f3e05e0210a3ca3d953aca,38.9,200.0,Low
358f9c828a6dc15064ce2b9acdf38bf9,106.0,700.0,Medium
35914e5a38be926bea034b6ed34b8501,89.9,200.0,Medium
3591b4602bb8316dd178c98a97c29454,426.95,1650.0,Top Turnover
3593dd78e1c621dbf0ed8657e8d425f0,64.9,100.0,Medium
3594011e47b2648b3719447aa829a96d,259.98,1500.0,High
3596313732572c949495070ab59bbb4f,119.0,3000.0,Medium
3597f6d6e2ae78b39559cfa20eb3ddd4,14.0,200.0,Low
35997e7b3823b0bb5947dce1986cfb61,77.99,700.0,Medium
359b8de33f4e2b77eac2667fabfd2122,44.9,250.0,Low
35a3e0dd6e0b5b84dfd2997546da5df8,584.0,2886.0,Top Turnover
35a64b909964e4f4ee51ef5899830ecd,69.9,3850.0,Medium
35a8c902b0ab264a24d61b0d01fc708a,104.9,400.0,Medium
35aa06ce9cf87fdcb9b19797c981c4a6,277.8,2067.0,High
35ad08ea141acf7c484c97075944610f,139.8,225.0,High
35afc973633aaeb6b877ff57b2793310,14484.890000000001,1825.0,Top Turnover
35b1777d7b1b0e7839a9d0bd138f4c76,90.8,300.0,Medium
35b265fd684b08f6f780239bf05a390b,522.8000000000001,1170.0,Top Turnover
35b3dfb985d0487fdf185b326d977b49,49.0,3000.0,Low
35b85b6e9fb3bec1fb60fc7ed4204101,86.98,1500.0,Medium
35b951a4450662e330e5a1cb60fa11ff,46.89,200.0,Low
35b9cce4c9cd4359551a3d702b25ad4c,79.6,300.0,Medium
35b9e8c317cea9e313573fe8cd9af9a2,129.99,350.0,Medium
35bb9bb34081e700884cfbc67daceb12,295.0,8000.0,High
35bc6c77029697004675d3a2ce505916,2945.0,610.0,Top Turnover
35bd74b6319ba18ae4f30d8b54144fd2,39.9,200.0,Low
35c07f585b553421c3eac1f3acd0a59e,18.89,100.0,Low
35c22f2ce4b0627c44c10feec4d02c4d,89.9,1850.0,Medium
35c4a5bb0f191b77c8900661f047250b,145.0,1013.0,High
35c4bd936587a3b496e5f865b551de1a,85.71,1850.0,Medium
35c5886c8fb424305569a555df688541,500.0,650.0,Top Turnover
35c5e00f6a23366ce44aaedc05da015d,35.0,100.0,Low
35c7e6723b080a78be6fc25d81eff5ea,85.5,1350.0,Medium
35d0f73a54eea897499ea2b516fee147,24.9,50.0,Low
35d41a97fd059a6bafe3f7c1fa00e718,378.9,13300.0,Top Turnover
35d53a0d49b1f0e9635e60bb14da0c86,85.0,225.0,Medium
35d56b64516746f2046a4dd2b16f9027,233.99,4583.0,High
35d6a7880150d5dacc9ad0c9a9cfb233,283.02,725.0,High
35d92b98f6c28b76f0551e206ba39234,28.9,300.0,Low
35e26f65c3f380cfe6257d771fb067d2,62.120000000000005,867.0,Medium
35e2ccd07a55da4eaf8c613e6d8c92c4,129.97,400.0,Medium
35e30f098f0bdf1af247ff22a9b14fd8,280.0,5050.0,High
35e5dc947c66435929389d8043b9a6ff,459.0,8900.0,Top Turnover
35ea4c3f97a29ec66a63df3b60633dc8,61.0,1125.0,Medium
35ebf08a93899d44e756809e11b14754,736.5699999999999,150.0,Top Turnover
35efb9f20785abb24313fa712efa8fdd,62.8,800.0,Medium
35f00e354f3d048167beb8586eaf031b,29.9,200.0,Low
35f2f253dd0f52362515bb0394741a84,1949.9,900.0,Top Turnover
35f9df7e049ca5ca029f70ec5392e51c,34.9,100.0,Low
35fedf44451bf3020fd3abaf5827d41e,767.0,1600.0,Top Turnover
35ffbac108d291eae9a8df90f92f6fad,55.5,950.0,Low
36027cd76cee85025c9136de78270a6c,399.9,14600.0,Top Turnover
36038dae78cc227e4d14b174f0f695d0,699.0,2200.0,Top Turnover
3606696d19bbcad6cb6c0e985749862f,434.79999999999995,450.0,Top Turnover
3609dcfca328f686e30517807ce959a9,119.8,1150.0,Medium
3609e71ee429fe986330f9709564fdfe,104.9,1200.0,Medium
360b0e7b004a03e0e766981afc68c069,429.0,4500.0,Top Turnover
361009da0572b0d1d961d347f10e09b1,278.0,5000.0,High
36174802c8879b643cefc0511e7f06ed,257.19,30000.0,High
361b81e3cae3b21bd0119793c5399717,109.0,4500.0,Medium
361d8cb449a8b6a7c58b4a0c8ef23888,32.04,700.0,Low
361ecd8e68cab4a2fc502803a9dd790f,79.0,250.0,Medium
362052fcdf7c9e3596a0a6c97536cdc3,1080.0,100.0,Top Turnover
36244ee06dc3aec1f9b7b5852e0f7bc8,270.0,1450.0,High
3625fbaf8284047185fb0351f2f84ae3,2177.19,1600.0,Top Turnover
3626035966a7aaee90d68108caebd386,124.9,3175.0,Medium
362917ef32b7ab0660f1d2b1111396ac,10.9,900.0,Low
362aecb999551eb6adcd8c5594e255fc,1439.76,200.0,Top Turnover
362b773250263786dd58670d2df42c3b,3782.7,200.0,Top Turnover
362db8a45afd47d3f54c0f34f7c828bc,98.0,800.0,Medium
362e37b5c8826ef516a607cb5f99b8f1,405.8,13350.0,Top Turnover
362fe881d98a8832ec0152f279f8577c,698.0,2940.0,Top Turnover
3630657a252ca88c694edfa53f2ad9f2,29.9,300.0,Low
3630dfb4709c08ff762e5fba24d4341c,75.07,200.0,Medium
3631b85819ccd66432f8e4b5fb568cf2,57.0,150.0,Low
363218ba55c610b750224f90bdd34be1,6923.33,1813.0,Top Turnover
363447257ff5d59bda202c8fd1e2c53e,39.9,400.0,Low
3634f3fec68d72a789377a5966dc289d,61.97,200.0,Medium
363a742635cc645c207ce8102de9b837,1455.33,3600.0,Top Turnover
363a9f5b97bf194da23858be722a7aa5,3080.0,30000.0,Top Turnover
363daaf7bd11e7d76a33134068e06985,75.0,1050.0,Medium
3647983375e701c3f089068b5fc0cf98,69.0,4000.0,Medium
364816efb241b3d0b682e6c2a752c005,199.8,1000.0,High
3648e11d15ee75fee70a690f89bc9100,1499.0,9700.0,Top Turnover
364c1b9489e407ae88e1d12e89514428,112.0,1900.0,Medium
364c376300bf404053c44c790b493868,170.1,2050.0,High
364db9e9154fdb4355992287afa4f774,1188.8500000000001,13550.0,Top Turnover
